filename,image_path,true_label,predicted_label,distortion_name,distortion_level,sequence_accuracy,character_accuracy
000245_SUBMv.png,C:\Users\Startklar\OneDrive\Documents\GitHub\Deep Learning\Deep_Larning_Captcha\data\synthetic\distorted\level_1_mild\000245_SUBMv.png,000245_SUBMv,suemv,mild,1,0,0
000246_1eWmL.png,C:\Users\Startklar\OneDrive\Documents\GitHub\Deep Learning\Deep_Larning_Captcha\data\synthetic\distorted\level_1_mild\000246_1eWmL.png,000246_1eWmL,4ewml,mild,1,0,0
000247_srTh0.png,C:\Users\Startklar\OneDrive\Documents\GitHub\Deep Learning\Deep_Larning_Captcha\data\synthetic\distorted\level_1_mild\000247_srTh0.png,000247_srTh0,gu6g,mild,1,0,0
000248_Dngai.png,C:\Users\Startklar\OneDrive\Documents\GitHub\Deep Learning\Deep_Larning_Captcha\data\synthetic\distorted\level_1_mild\000248_Dngai.png,000248_Dngai,dngai,mild,1,0,0
000249_cXOxY.png,C:\Users\Startklar\OneDrive\Documents\GitHub\Deep Learning\Deep_Larning_Captcha\data\synthetic\distorted\level_1_mild\000249_cXOxY.png,000249_cXOxY,8x6x,mild,1,0,0
000250_sJRm1.png,C:\Users\Startklar\OneDrive\Documents\GitHub\Deep Learning\Deep_Larning_Captcha\data\synthetic\distorted\level_1_mild\000250_sJRm1.png,000250_sJRm1,sjrm,mild,1,0,0
000251_bXmKw.png,C:\Users\Startklar\OneDrive\Documents\GitHub\Deep Learning\Deep_Larning_Captcha\data\synthetic\distorted\level_1_mild\000251_bXmKw.png,000251_bXmKw,bxmkw,mild,1,0,0
000252_08d2g.png,C:\Users\Startklar\OneDrive\Documents\GitHub\Deep Learning\Deep_Larning_Captcha\data\synthetic\distorted\level_1_mild\000252_08d2g.png,000252_08d2g,ad2g,mild,1,0,0
000253_ug0DM.png,C:\Users\Startklar\OneDrive\Documents\GitHub\Deep Learning\Deep_Larning_Captcha\data\synthetic\distorted\level_1_mild\000253_ug0DM.png,000253_ug0DM,u6adm,mild,1,0,0
000254_bAHNM.png,C:\Users\Startklar\OneDrive\Documents\GitHub\Deep Learning\Deep_Larning_Captcha\data\synthetic\distorted\level_1_mild\000254_bAHNM.png,000254_bAHNM,bahnm,mild,1,0,0
000255_edMVC.png,C:\Users\Startklar\OneDrive\Documents\GitHub\Deep Learning\Deep_Larning_Captcha\data\synthetic\distorted\level_1_mild\000255_edMVC.png,000255_edMVC,edmvc,mild,1,0,0
000256_Z9v5c.png,C:\Users\Startklar\OneDrive\Documents\GitHub\Deep Learning\Deep_Larning_Captcha\data\synthetic\distorted\level_1_mild\000256_Z9v5c.png,000256_Z9v5c,z9v5c,mild,1,0,0
000257_vgIFD.png,C:\Users\Startklar\OneDrive\Documents\GitHub\Deep Learning\Deep_Larning_Captcha\data\synthetic\distorted\level_1_mild\000257_vgIFD.png,000257_vgIFD,warp,mild,1,0,0
000258_z6Rnq.png,C:\Users\Startklar\OneDrive\Documents\GitHub\Deep Learning\Deep_Larning_Captcha\data\synthetic\distorted\level_1_mild\000258_z6Rnq.png,000258_z6Rnq,z6rnq,mild,1,0,0
000259_bpRsE.png,C:\Users\Startklar\OneDrive\Documents\GitHub\Deep Learning\Deep_Larning_Captcha\data\synthetic\distorted\level_1_mild\000259_bpRsE.png,000259_bpRsE,bprse,mild,1,0,0
000260_HYpQe.png,C:\Users\Startklar\OneDrive\Documents\GitHub\Deep Learning\Deep_Larning_Captcha\data\synthetic\distorted\level_1_mild\000260_HYpQe.png,000260_HYpQe,hmpae,mild,1,0,0
000261_fS9D3.png,C:\Users\Startklar\OneDrive\Documents\GitHub\Deep Learning\Deep_Larning_Captcha\data\synthetic\distorted\level_1_mild\000261_fS9D3.png,000261_fS9D3,is6da,mild,1,0,0
000262_GR5k6.png,C:\Users\Startklar\OneDrive\Documents\GitHub\Deep Learning\Deep_Larning_Captcha\data\synthetic\distorted\level_1_mild\000262_GR5k6.png,000262_GR5k6,gr5k6,mild,1,0,0.083333333
000263_RdSOn.png,C:\Users\Startklar\OneDrive\Documents\GitHub\Deep Learning\Deep_Larning_Captcha\data\synthetic\distorted\level_1_mild\000263_RdSOn.png,000263_RdSOn,ras6n,mild,1,0,0
000264_i5t6T.png,C:\Users\Startklar\OneDrive\Documents\GitHub\Deep Learning\Deep_Larning_Captcha\data\synthetic\distorted\level_1_mild\000264_i5t6T.png,000264_i5t6T,i56a,mild,1,0,0
000265_KwsYa.png,C:\Users\Startklar\OneDrive\Documents\GitHub\Deep Learning\Deep_Larning_Captcha\data\synthetic\distorted\level_1_mild\000265_KwsYa.png,000265_KwsYa,kwsya,mild,1,0,0
000266_4vrHA.png,C:\Users\Startklar\OneDrive\Documents\GitHub\Deep Learning\Deep_Larning_Captcha\data\synthetic\distorted\level_1_mild\000266_4vrHA.png,000266_4vrHA,4wha,mild,1,0,0
000267_Ss59q.png,C:\Users\Startklar\OneDrive\Documents\GitHub\Deep Learning\Deep_Larning_Captcha\data\synthetic\distorted\level_1_mild\000267_Ss59q.png,000267_Ss59q,cs59q,mild,1,0,0
000268_7DUAw.png,C:\Users\Startklar\OneDrive\Documents\GitHub\Deep Learning\Deep_Larning_Captcha\data\synthetic\distorted\level_1_mild\000268_7DUAw.png,000268_7DUAw,7puaw,mild,1,0,0
000269_7AzM2.png,C:\Users\Startklar\OneDrive\Documents\GitHub\Deep Learning\Deep_Larning_Captcha\data\synthetic\distorted\level_1_mild\000269_7AzM2.png,000269_7AzM2,7azm2,mild,1,0,0
000270_yInn4.png,C:\Users\Startklar\OneDrive\Documents\GitHub\Deep Learning\Deep_Larning_Captcha\data\synthetic\distorted\level_1_mild\000270_yInn4.png,000270_yInn4,yim4t,mild,1,0,0
000271_iXE63.png,C:\Users\Startklar\OneDrive\Documents\GitHub\Deep Learning\Deep_Larning_Captcha\data\synthetic\distorted\level_1_mild\000271_iXE63.png,000271_iXE63,1xe6s,mild,1,0,0
000272_dWGln.png,C:\Users\Startklar\OneDrive\Documents\GitHub\Deep Learning\Deep_Larning_Captcha\data\synthetic\distorted\level_1_mild\000272_dWGln.png,000272_dWGln,dwan,mild,1,0,0
000273_r1rlX.png,C:\Users\Startklar\OneDrive\Documents\GitHub\Deep Learning\Deep_Larning_Captcha\data\synthetic\distorted\level_1_mild\000273_r1rlX.png,000273_r1rlX,s1ux,mild,1,0,0
000274_BDVK0.png,C:\Users\Startklar\OneDrive\Documents\GitHub\Deep Learning\Deep_Larning_Captcha\data\synthetic\distorted\level_1_mild\000274_BDVK0.png,000274_BDVK0,edvk6,mild,1,0,0
000275_iSX01.png,C:\Users\Startklar\OneDrive\Documents\GitHub\Deep Learning\Deep_Larning_Captcha\data\synthetic\distorted\level_1_mild\000275_iSX01.png,000275_iSX01,isxpt,mild,1,0,0
000276_ULtbO.png,C:\Users\Startklar\OneDrive\Documents\GitHub\Deep Learning\Deep_Larning_Captcha\data\synthetic\distorted\level_1_mild\000276_ULtbO.png,000276_ULtbO,ulb6,mild,1,0,0
000277_v5Cpj.png,C:\Users\Startklar\OneDrive\Documents\GitHub\Deep Learning\Deep_Larning_Captcha\data\synthetic\distorted\level_1_mild\000277_v5Cpj.png,000277_v5Cpj,v5epm,mild,1,0,0
000278_IDkbT.png,C:\Users\Startklar\OneDrive\Documents\GitHub\Deep Learning\Deep_Larning_Captcha\data\synthetic\distorted\level_1_mild\000278_IDkbT.png,000278_IDkbT,idkbt,mild,1,0,0
000279_BCbwJ.png,C:\Users\Startklar\OneDrive\Documents\GitHub\Deep Learning\Deep_Larning_Captcha\data\synthetic\distorted\level_1_mild\000279_BCbwJ.png,000279_BCbwJ,ecbwj,mild,1,0,0
000280_ZT0Xn.png,C:\Users\Startklar\OneDrive\Documents\GitHub\Deep Learning\Deep_Larning_Captcha\data\synthetic\distorted\level_1_mild\000280_ZT0Xn.png,000280_ZT0Xn,ztoxn,mild,1,0,0
000281_gc54X.png,C:\Users\Startklar\OneDrive\Documents\GitHub\Deep Learning\Deep_Larning_Captcha\data\synthetic\distorted\level_1_mild\000281_gc54X.png,000281_gc54X,d6s4x,mild,1,0,0
000282_fSp95.png,C:\Users\Startklar\OneDrive\Documents\GitHub\Deep Learning\Deep_Larning_Captcha\data\synthetic\distorted\level_1_mild\000282_fSp95.png,000282_fSp95,rsp95,mild,1,0,0
000283_FRjnU.png,C:\Users\Startklar\OneDrive\Documents\GitHub\Deep Learning\Deep_Larning_Captcha\data\synthetic\distorted\level_1_mild\000283_FRjnU.png,000283_FRjnU,frnu,mild,1,0,0
000284_GmF0m.png,C:\Users\Startklar\OneDrive\Documents\GitHub\Deep Learning\Deep_Larning_Captcha\data\synthetic\distorted\level_1_mild\000284_GmF0m.png,000284_GmF0m,emfpm,mild,1,0,0
000285_Dhmtd.png,C:\Users\Startklar\OneDrive\Documents\GitHub\Deep Learning\Deep_Larning_Captcha\data\synthetic\distorted\level_1_mild\000285_Dhmtd.png,000285_Dhmtd,dnmd,mild,1,0,0
000286_n0l27.png,C:\Users\Startklar\OneDrive\Documents\GitHub\Deep Learning\Deep_Larning_Captcha\data\synthetic\distorted\level_1_mild\000286_n0l27.png,000286_n0l27,n627,mild,1,0,0
000287_4bvkj.png,C:\Users\Startklar\OneDrive\Documents\GitHub\Deep Learning\Deep_Larning_Captcha\data\synthetic\distorted\level_1_mild\000287_4bvkj.png,000287_4bvkj,4bvkj,mild,1,0,0
000288_oZTKm.png,C:\Users\Startklar\OneDrive\Documents\GitHub\Deep Learning\Deep_Larning_Captcha\data\synthetic\distorted\level_1_mild\000288_oZTKm.png,000288_oZTKm,64rkw,mild,1,0,0
000289_f4WVe.png,C:\Users\Startklar\OneDrive\Documents\GitHub\Deep Learning\Deep_Larning_Captcha\data\synthetic\distorted\level_1_mild\000289_f4WVe.png,000289_f4WVe,4wwe,mild,1,0,0
000290_8xqP7.png,C:\Users\Startklar\OneDrive\Documents\GitHub\Deep Learning\Deep_Larning_Captcha\data\synthetic\distorted\level_1_mild\000290_8xqP7.png,000290_8xqP7,sxap7,mild,1,0,0
000291_rw0sK.png,C:\Users\Startklar\OneDrive\Documents\GitHub\Deep Learning\Deep_Larning_Captcha\data\synthetic\distorted\level_1_mild\000291_rw0sK.png,000291_rw0sK,mwek,mild,1,0,0
000292_XXu5j.png,C:\Users\Startklar\OneDrive\Documents\GitHub\Deep Learning\Deep_Larning_Captcha\data\synthetic\distorted\level_1_mild\000292_XXu5j.png,000292_XXu5j,gu5,mild,1,0,0
000293_HKpDT.png,C:\Users\Startklar\OneDrive\Documents\GitHub\Deep Learning\Deep_Larning_Captcha\data\synthetic\distorted\level_1_mild\000293_HKpDT.png,000293_HKpDT,hkppt,mild,1,0,0
000294_sLXRH.png,C:\Users\Startklar\OneDrive\Documents\GitHub\Deep Learning\Deep_Larning_Captcha\data\synthetic\distorted\level_1_mild\000294_sLXRH.png,000294_sLXRH,alxrh,mild,1,0,0
000295_NN7GJ.png,C:\Users\Startklar\OneDrive\Documents\GitHub\Deep Learning\Deep_Larning_Captcha\data\synthetic\distorted\level_1_mild\000295_NN7GJ.png,000295_NN7GJ,mn7eu,mild,1,0,0
000296_F6ZjE.png,C:\Users\Startklar\OneDrive\Documents\GitHub\Deep Learning\Deep_Larning_Captcha\data\synthetic\distorted\level_1_mild\000296_F6ZjE.png,000296_F6ZjE,f6ze,mild,1,0,0
000297_4SvbD.png,C:\Users\Startklar\OneDrive\Documents\GitHub\Deep Learning\Deep_Larning_Captcha\data\synthetic\distorted\level_1_mild\000297_4SvbD.png,000297_4SvbD,4swbp,mild,1,0,0
000298_HTvzS.png,C:\Users\Startklar\OneDrive\Documents\GitHub\Deep Learning\Deep_Larning_Captcha\data\synthetic\distorted\level_1_mild\000298_HTvzS.png,000298_HTvzS,mivs,mild,1,0,0
000299_YdzrJ.png,C:\Users\Startklar\OneDrive\Documents\GitHub\Deep Learning\Deep_Larning_Captcha\data\synthetic\distorted\level_1_mild\000299_YdzrJ.png,000299_YdzrJ,yaiu,mild,1,0,0
000300_C9rsA.png,C:\Users\Startklar\OneDrive\Documents\GitHub\Deep Learning\Deep_Larning_Captcha\data\synthetic\distorted\level_1_mild\000300_C9rsA.png,000300_C9rsA,c9ga,mild,1,0,0
000301_7AbtS.png,C:\Users\Startklar\OneDrive\Documents\GitHub\Deep Learning\Deep_Larning_Captcha\data\synthetic\distorted\level_1_mild\000301_7AbtS.png,000301_7AbtS,7abts,mild,1,0,0
000302_nBVHx.png,C:\Users\Startklar\OneDrive\Documents\GitHub\Deep Learning\Deep_Larning_Captcha\data\synthetic\distorted\level_1_mild\000302_nBVHx.png,000302_nBVHx,nevhw,mild,1,0,0
000303_9n9tB.png,C:\Users\Startklar\OneDrive\Documents\GitHub\Deep Learning\Deep_Larning_Captcha\data\synthetic\distorted\level_1_mild\000303_9n9tB.png,000303_9n9tB,9n9tb,mild,1,0,0
000304_oH1Uq.png,C:\Users\Startklar\OneDrive\Documents\GitHub\Deep Learning\Deep_Larning_Captcha\data\synthetic\distorted\level_1_mild\000304_oH1Uq.png,000304_oH1Uq,ah4uq,mild,1,0,0
000305_FeBfK.png,C:\Users\Startklar\OneDrive\Documents\GitHub\Deep Learning\Deep_Larning_Captcha\data\synthetic\distorted\level_1_mild\000305_FeBfK.png,000305_FeBfK,fee4k,mild,1,0,0
000306_8VK2u.png,C:\Users\Startklar\OneDrive\Documents\GitHub\Deep Learning\Deep_Larning_Captcha\data\synthetic\distorted\level_1_mild\000306_8VK2u.png,000306_8VK2u,svkzu,mild,1,0,0
000307_HLWOu.png,C:\Users\Startklar\OneDrive\Documents\GitHub\Deep Learning\Deep_Larning_Captcha\data\synthetic\distorted\level_1_mild\000307_HLWOu.png,000307_HLWOu,huw6u,mild,1,0,0
000308_ApeIT.png,C:\Users\Startklar\OneDrive\Documents\GitHub\Deep Learning\Deep_Larning_Captcha\data\synthetic\distorted\level_1_mild\000308_ApeIT.png,000308_ApeIT,apau,mild,1,0,0
000309_wEPbl.png,C:\Users\Startklar\OneDrive\Documents\GitHub\Deep Learning\Deep_Larning_Captcha\data\synthetic\distorted\level_1_mild\000309_wEPbl.png,000309_wEPbl,wepba,mild,1,0,0
000310_oJlV9.png,C:\Users\Startklar\OneDrive\Documents\GitHub\Deep Learning\Deep_Larning_Captcha\data\synthetic\distorted\level_1_mild\000310_oJlV9.png,000310_oJlV9,muv9,mild,1,0,0
000311_ZMQbW.png,C:\Users\Startklar\OneDrive\Documents\GitHub\Deep Learning\Deep_Larning_Captcha\data\synthetic\distorted\level_1_mild\000311_ZMQbW.png,000311_ZMQbW,zmebw,mild,1,0,0
000312_aoCtQ.png,C:\Users\Startklar\OneDrive\Documents\GitHub\Deep Learning\Deep_Larning_Captcha\data\synthetic\distorted\level_1_mild\000312_aoCtQ.png,000312_aoCtQ,aecte,mild,1,0,0
000313_FcF5O.png,C:\Users\Startklar\OneDrive\Documents\GitHub\Deep Learning\Deep_Larning_Captcha\data\synthetic\distorted\level_1_mild\000313_FcF5O.png,000313_FcF5O,rr56,mild,1,0,0
000314_qzGQY.png,C:\Users\Startklar\OneDrive\Documents\GitHub\Deep Learning\Deep_Larning_Captcha\data\synthetic\distorted\level_1_mild\000314_qzGQY.png,000314_qzGQY,qzeay,mild,1,0,0
000315_y1Jv6.png,C:\Users\Startklar\OneDrive\Documents\GitHub\Deep Learning\Deep_Larning_Captcha\data\synthetic\distorted\level_1_mild\000315_y1Jv6.png,000315_y1Jv6,y4jvc,mild,1,0,0
000316_ymp56.png,C:\Users\Startklar\OneDrive\Documents\GitHub\Deep Learning\Deep_Larning_Captcha\data\synthetic\distorted\level_1_mild\000316_ymp56.png,000316_ymp56,ymp56,mild,1,0,0
000317_QRzN2.png,C:\Users\Startklar\OneDrive\Documents\GitHub\Deep Learning\Deep_Larning_Captcha\data\synthetic\distorted\level_1_mild\000317_QRzN2.png,000317_QRzN2,qrzn2,mild,1,0,0
000318_0AS3X.png,C:\Users\Startklar\OneDrive\Documents\GitHub\Deep Learning\Deep_Larning_Captcha\data\synthetic\distorted\level_1_mild\000318_0AS3X.png,000318_0AS3X,6as9x,mild,1,0,0
000319_2RG4Q.png,C:\Users\Startklar\OneDrive\Documents\GitHub\Deep Learning\Deep_Larning_Captcha\data\synthetic\distorted\level_1_mild\000319_2RG4Q.png,000319_2RG4Q,2rc46,mild,1,0,0
000320_jFguT.png,C:\Users\Startklar\OneDrive\Documents\GitHub\Deep Learning\Deep_Larning_Captcha\data\synthetic\distorted\level_1_mild\000320_jFguT.png,000320_jFguT,skgur,mild,1,0,0
000321_MtWkM.png,C:\Users\Startklar\OneDrive\Documents\GitHub\Deep Learning\Deep_Larning_Captcha\data\synthetic\distorted\level_1_mild\000321_MtWkM.png,000321_MtWkM,mwrm,mild,1,0,0
000322_wBPnM.png,C:\Users\Startklar\OneDrive\Documents\GitHub\Deep Learning\Deep_Larning_Captcha\data\synthetic\distorted\level_1_mild\000322_wBPnM.png,000322_wBPnM,wephm,mild,1,0,0
000323_WZlQJ.png,C:\Users\Startklar\OneDrive\Documents\GitHub\Deep Learning\Deep_Larning_Captcha\data\synthetic\distorted\level_1_mild\000323_WZlQJ.png,000323_WZlQJ,wzej,mild,1,0,0
000324_CprG5.png,C:\Users\Startklar\OneDrive\Documents\GitHub\Deep Learning\Deep_Larning_Captcha\data\synthetic\distorted\level_1_mild\000324_CprG5.png,000324_CprG5,epre5,mild,1,0,0
000325_S08CB.png,C:\Users\Startklar\OneDrive\Documents\GitHub\Deep Learning\Deep_Larning_Captcha\data\synthetic\distorted\level_1_mild\000325_S08CB.png,000325_S08CB,s6sce,mild,1,0,0
000326_kjGjh.png,C:\Users\Startklar\OneDrive\Documents\GitHub\Deep Learning\Deep_Larning_Captcha\data\synthetic\distorted\level_1_mild\000326_kjGjh.png,000326_kjGjh,kgie,mild,1,0,0
000327_9Zm0w.png,C:\Users\Startklar\OneDrive\Documents\GitHub\Deep Learning\Deep_Larning_Captcha\data\synthetic\distorted\level_1_mild\000327_9Zm0w.png,000327_9Zm0w,pzmaw,mild,1,0,0
000328_bCT13.png,C:\Users\Startklar\OneDrive\Documents\GitHub\Deep Learning\Deep_Larning_Captcha\data\synthetic\distorted\level_1_mild\000328_bCT13.png,000328_bCT13,bcmm3,mild,1,0,0
000329_YUbaF.png,C:\Users\Startklar\OneDrive\Documents\GitHub\Deep Learning\Deep_Larning_Captcha\data\synthetic\distorted\level_1_mild\000329_YUbaF.png,000329_YUbaF,yubat,mild,1,0,0
000330_qdKeV.png,C:\Users\Startklar\OneDrive\Documents\GitHub\Deep Learning\Deep_Larning_Captcha\data\synthetic\distorted\level_1_mild\000330_qdKeV.png,000330_qdKeV,qakev,mild,1,0,0
000331_2Un4F.png,C:\Users\Startklar\OneDrive\Documents\GitHub\Deep Learning\Deep_Larning_Captcha\data\synthetic\distorted\level_1_mild\000331_2Un4F.png,000331_2Un4F,2un4r,mild,1,0,0
000332_lhPcy.png,C:\Users\Startklar\OneDrive\Documents\GitHub\Deep Learning\Deep_Larning_Captcha\data\synthetic\distorted\level_1_mild\000332_lhPcy.png,000332_lhPcy,mnpey,mild,1,0,0
000333_o123t.png,C:\Users\Startklar\OneDrive\Documents\GitHub\Deep Learning\Deep_Larning_Captcha\data\synthetic\distorted\level_1_mild\000333_o123t.png,000333_o123t,6i23t,mild,1,0,0.083333333
000334_8QVnb.png,C:\Users\Startklar\OneDrive\Documents\GitHub\Deep Learning\Deep_Larning_Captcha\data\synthetic\distorted\level_1_mild\000334_8QVnb.png,000334_8QVnb,g6mnb,mild,1,0,0
000335_XWpYN.png,C:\Users\Startklar\OneDrive\Documents\GitHub\Deep Learning\Deep_Larning_Captcha\data\synthetic\distorted\level_1_mild\000335_XWpYN.png,000335_XWpYN,xwpyn,mild,1,0,0
000336_unG5n.png,C:\Users\Startklar\OneDrive\Documents\GitHub\Deep Learning\Deep_Larning_Captcha\data\synthetic\distorted\level_1_mild\000336_unG5n.png,000336_unG5n,unc5n,mild,1,0,0
000337_0TOGo.png,C:\Users\Startklar\OneDrive\Documents\GitHub\Deep Learning\Deep_Larning_Captcha\data\synthetic\distorted\level_1_mild\000337_0TOGo.png,000337_0TOGo,6tge6,mild,1,0,0
000338_MJNjH.png,C:\Users\Startklar\OneDrive\Documents\GitHub\Deep Learning\Deep_Larning_Captcha\data\synthetic\distorted\level_1_mild\000338_MJNjH.png,000338_MJNjH,mjnju,mild,1,0,0
000339_JSccb.png,C:\Users\Startklar\OneDrive\Documents\GitHub\Deep Learning\Deep_Larning_Captcha\data\synthetic\distorted\level_1_mild\000339_JSccb.png,000339_JSccb,jscdb,mild,1,0,0
000340_En0vD.png,C:\Users\Startklar\OneDrive\Documents\GitHub\Deep Learning\Deep_Larning_Captcha\data\synthetic\distorted\level_1_mild\000340_En0vD.png,000340_En0vD,enevd,mild,1,0,0
000341_VcRNV.png,C:\Users\Startklar\OneDrive\Documents\GitHub\Deep Learning\Deep_Larning_Captcha\data\synthetic\distorted\level_1_mild\000341_VcRNV.png,000341_VcRNV,vcrnv,mild,1,0,0
000342_03iwY.png,C:\Users\Startklar\OneDrive\Documents\GitHub\Deep Learning\Deep_Larning_Captcha\data\synthetic\distorted\level_1_mild\000342_03iwY.png,000342_03iwY,6swy,mild,1,0,0
000343_B5JwI.png,C:\Users\Startklar\OneDrive\Documents\GitHub\Deep Learning\Deep_Larning_Captcha\data\synthetic\distorted\level_1_mild\000343_B5JwI.png,000343_B5JwI,esjw,mild,1,0,0
000344_uuuIV.png,C:\Users\Startklar\OneDrive\Documents\GitHub\Deep Learning\Deep_Larning_Captcha\data\synthetic\distorted\level_1_mild\000344_uuuIV.png,000344_uuuIV,guuuv,mild,1,0,0
000345_OGFg2.png,C:\Users\Startklar\OneDrive\Documents\GitHub\Deep Learning\Deep_Larning_Captcha\data\synthetic\distorted\level_1_mild\000345_OGFg2.png,000345_OGFg2,m8rg2,mild,1,0,0
000346_rPYc3.png,C:\Users\Startklar\OneDrive\Documents\GitHub\Deep Learning\Deep_Larning_Captcha\data\synthetic\distorted\level_1_mild\000346_rPYc3.png,000346_rPYc3,mpye,mild,1,0,0
000347_cwa9T.png,C:\Users\Startklar\OneDrive\Documents\GitHub\Deep Learning\Deep_Larning_Captcha\data\synthetic\distorted\level_1_mild\000347_cwa9T.png,000347_cwa9T,8wabt,mild,1,0,0
000348_ZVhNj.png,C:\Users\Startklar\OneDrive\Documents\GitHub\Deep Learning\Deep_Larning_Captcha\data\synthetic\distorted\level_1_mild\000348_ZVhNj.png,000348_ZVhNj,zvnni,mild,1,0,0
000349_HTYuq.png,C:\Users\Startklar\OneDrive\Documents\GitHub\Deep Learning\Deep_Larning_Captcha\data\synthetic\distorted\level_1_mild\000349_HTYuq.png,000349_HTYuq,htmuq,mild,1,0,0
000350_8Zv3n.png,C:\Users\Startklar\OneDrive\Documents\GitHub\Deep Learning\Deep_Larning_Captcha\data\synthetic\distorted\level_1_mild\000350_8Zv3n.png,000350_8Zv3n,ezw3h,mild,1,0,0.083333333
000351_5O43f.png,C:\Users\Startklar\OneDrive\Documents\GitHub\Deep Learning\Deep_Larning_Captcha\data\synthetic\distorted\level_1_mild\000351_5O43f.png,000351_5O43f,564sf,mild,1,0,0
000352_EnUYx.png,C:\Users\Startklar\OneDrive\Documents\GitHub\Deep Learning\Deep_Larning_Captcha\data\synthetic\distorted\level_1_mild\000352_EnUYx.png,000352_EnUYx,ehuyx,mild,1,0,0
000353_tWmeq.png,C:\Users\Startklar\OneDrive\Documents\GitHub\Deep Learning\Deep_Larning_Captcha\data\synthetic\distorted\level_1_mild\000353_tWmeq.png,000353_tWmeq,twm2q,mild,1,0,0
000354_tnJBc.png,C:\Users\Startklar\OneDrive\Documents\GitHub\Deep Learning\Deep_Larning_Captcha\data\synthetic\distorted\level_1_mild\000354_tnJBc.png,000354_tnJBc,mjb6,mild,1,0,0
000355_O2D3e.png,C:\Users\Startklar\OneDrive\Documents\GitHub\Deep Learning\Deep_Larning_Captcha\data\synthetic\distorted\level_1_mild\000355_O2D3e.png,000355_O2D3e,62pse,mild,1,0,0
000356_yFJTk.png,C:\Users\Startklar\OneDrive\Documents\GitHub\Deep Learning\Deep_Larning_Captcha\data\synthetic\distorted\level_1_mild\000356_yFJTk.png,000356_yFJTk,yfutk,mild,1,0,0
000357_FitV4.png,C:\Users\Startklar\OneDrive\Documents\GitHub\Deep Learning\Deep_Larning_Captcha\data\synthetic\distorted\level_1_mild\000357_FitV4.png,000357_FitV4,rtv4,mild,1,0,0
000358_zWffy.png,C:\Users\Startklar\OneDrive\Documents\GitHub\Deep Learning\Deep_Larning_Captcha\data\synthetic\distorted\level_1_mild\000358_zWffy.png,000358_zWffy,zwiy,mild,1,0,0
000359_1jj54.png,C:\Users\Startklar\OneDrive\Documents\GitHub\Deep Learning\Deep_Larning_Captcha\data\synthetic\distorted\level_1_mild\000359_1jj54.png,000359_1jj54,1j54,mild,1,0,0
000360_qrfK7.png,C:\Users\Startklar\OneDrive\Documents\GitHub\Deep Learning\Deep_Larning_Captcha\data\synthetic\distorted\level_1_mild\000360_qrfK7.png,000360_qrfK7,qmikc,mild,1,0,0
000361_a2VVB.png,C:\Users\Startklar\OneDrive\Documents\GitHub\Deep Learning\Deep_Larning_Captcha\data\synthetic\distorted\level_1_mild\000361_a2VVB.png,000361_a2VVB,42ve,mild,1,0,0
000362_LWWwe.png,C:\Users\Startklar\OneDrive\Documents\GitHub\Deep Learning\Deep_Larning_Captcha\data\synthetic\distorted\level_1_mild\000362_LWWwe.png,000362_LWWwe,lwww8,mild,1,0,0
000363_O1Bvt.png,C:\Users\Startklar\OneDrive\Documents\GitHub\Deep Learning\Deep_Larning_Captcha\data\synthetic\distorted\level_1_mild\000363_O1Bvt.png,000363_O1Bvt,61ev,mild,1,0,0
000364_mCBIu.png,C:\Users\Startklar\OneDrive\Documents\GitHub\Deep Learning\Deep_Larning_Captcha\data\synthetic\distorted\level_1_mild\000364_mCBIu.png,000364_mCBIu,mcbua,mild,1,0,0
000365_Vst7C.png,C:\Users\Startklar\OneDrive\Documents\GitHub\Deep Learning\Deep_Larning_Captcha\data\synthetic\distorted\level_1_mild\000365_Vst7C.png,000365_Vst7C,vs7c,mild,1,0,0
000366_CNH7L.png,C:\Users\Startklar\OneDrive\Documents\GitHub\Deep Learning\Deep_Larning_Captcha\data\synthetic\distorted\level_1_mild\000366_CNH7L.png,000366_CNH7L,cnh7l,mild,1,0,0
000367_GT8xC.png,C:\Users\Startklar\OneDrive\Documents\GitHub\Deep Learning\Deep_Larning_Captcha\data\synthetic\distorted\level_1_mild\000367_GT8xC.png,000367_GT8xC,ei8xc,mild,1,0,0
000368_jX8VV.png,C:\Users\Startklar\OneDrive\Documents\GitHub\Deep Learning\Deep_Larning_Captcha\data\synthetic\distorted\level_1_mild\000368_jX8VV.png,000368_jX8VV,ixevv,mild,1,0,0
000369_UB7KX.png,C:\Users\Startklar\OneDrive\Documents\GitHub\Deep Learning\Deep_Larning_Captcha\data\synthetic\distorted\level_1_mild\000369_UB7KX.png,000369_UB7KX,ue7kx,mild,1,0,0
000370_A3Jao.png,C:\Users\Startklar\OneDrive\Documents\GitHub\Deep Learning\Deep_Larning_Captcha\data\synthetic\distorted\level_1_mild\000370_A3Jao.png,000370_A3Jao,asja8,mild,1,0,0
000371_djg3X.png,C:\Users\Startklar\OneDrive\Documents\GitHub\Deep Learning\Deep_Larning_Captcha\data\synthetic\distorted\level_1_mild\000371_djg3X.png,000371_djg3X,ur96x,mild,1,0,0
000372_lgzRZ.png,C:\Users\Startklar\OneDrive\Documents\GitHub\Deep Learning\Deep_Larning_Captcha\data\synthetic\distorted\level_1_mild\000372_lgzRZ.png,000372_lgzRZ,gzrz,mild,1,0,0
