image,true_label,predicted,ladder_level,ladder_name,font,word_correct,char_correct
level_1_random_spacing/000993_9AJrE.png,9AJrE,9AJrE,1,random_spacing,arial.ttf,1,5
level_1_random_spacing/000994_FUz8x.png,FUz8x,Fz8yx,1,random_spacing,arial.ttf,0,2
level_1_random_spacing/000995_CxEKg.png,CxEKg,cxEKg,1,random_spacing,arial.ttf,0,4
level_1_random_spacing/000996_kn38F.png,kn38F,kn38F,1,random_spacing,arial.ttf,1,5
level_1_random_spacing/000997_U1KWo.png,U1KWo,U1KW6,1,random_spacing,arial.ttf,0,4
level_1_random_spacing/000998_1jcuS.png,1jcuS,1jcus,1,random_spacing,arial.ttf,0,4
level_1_random_spacing/000999_IFu9P.png,IFu9P,Fu9P,1,random_spacing,arial.ttf,0,0
level_2_vertical_jitter/000000_2VUf6.png,2VUf6,2Uc6,2,vertical_jitter,arial.ttf,0,1
level_2_vertical_jitter/000001_C3hc4.png,C3hc4,C3hc4,2,vertical_jitter,arial.ttf,1,5
level_2_vertical_jitter/000002_shBsU.png,shBsU,shBsU,2,vertical_jitter,arial.ttf,1,5
level_2_vertical_jitter/000003_ZN8Tx.png,ZN8Tx,zN8Tx,2,vertical_jitter,arial.ttf,0,4
level_2_vertical_jitter/000004_AljEe.png,AljEe,AjvEe,2,vertical_jitter,arial.ttf,0,3
level_2_vertical_jitter/000005_MkewO.png,MkewO,MewO,2,vertical_jitter,arial.ttf,0,1
level_2_vertical_jitter/000006_7qJIP.png,7qJIP,7qJLP,2,vertical_jitter,arial.ttf,0,4
level_2_vertical_jitter/000007_LPXyv.png,LPXyv,LPxyv,2,vertical_jitter,arial.ttf,0,4
level_2_vertical_jitter/000008_jkE3a.png,jkE3a,kE3a,2,vertical_jitter,arial.ttf,0,0
level_2_vertical_jitter/000009_GWhpJ.png,GWhpJ,GWhpJ,2,vertical_jitter,arial.ttf,1,5
level_2_vertical_jitter/000010_9k8O1.png,9k8O1,9k8O1,2,vertical_jitter,arial.ttf,1,5
level_2_vertical_jitter/000011_Pwlb3.png,Pwlb3,PwTb3,2,vertical_jitter,arial.ttf,0,4
level_2_vertical_jitter/000012_7VamC.png,7VamC,7Vamc,2,vertical_jitter,arial.ttf,0,4
level_2_vertical_jitter/000013_MrcPr.png,MrcPr,Mc1Pr,2,vertical_jitter,arial.ttf,0,3
level_2_vertical_jitter/000014_FlEV3.png,FlEV3,FTEv3,2,vertical_jitter,arial.ttf,0,3
level_2_vertical_jitter/000015_COTdu.png,COTdu,cOTdu,2,vertical_jitter,arial.ttf,0,4
level_2_vertical_jitter/000016_8QzA1.png,8QzA1,8OzA1,2,vertical_jitter,arial.ttf,0,4
level_2_vertical_jitter/000017_MmSGA.png,MmSGA,MmsGA,2,vertical_jitter,arial.ttf,0,4
level_2_vertical_jitter/000018_K7Dfh.png,K7Dfh,K7Dfh,2,vertical_jitter,arial.ttf,1,5
level_2_vertical_jitter/000019_Df4U8.png,Df4U8,Df4U8,2,vertical_jitter,arial.ttf,1,5
level_2_vertical_jitter/000020_KuAo1.png,KuAo1,KuA61,2,vertical_jitter,arial.ttf,0,4
level_2_vertical_jitter/000021_LxwXP.png,LxwXP,LxwxP,2,vertical_jitter,arial.ttf,0,4
level_2_vertical_jitter/000022_PZRYs.png,PZRYs,PzRYs,2,vertical_jitter,arial.ttf,0,4
level_2_vertical_jitter/000023_qc7hH.png,qc7hH,qc7hH,2,vertical_jitter,arial.ttf,1,5
level_2_vertical_jitter/000024_Ow35a.png,Ow35a,Ow35a,2,vertical_jitter,arial.ttf,1,5
level_2_vertical_jitter/000025_DIlWb.png,DIlWb,DTWb,2,vertical_jitter,arial.ttf,0,1
level_2_vertical_jitter/000026_ERztc.png,ERztc,ERztc,2,vertical_jitter,arial.ttf,1,5
level_2_vertical_jitter/000027_k7t4M.png,k7t4M,kt44M,2,vertical_jitter,arial.ttf,0,3
level_2_vertical_jitter/000028_zkDaQ.png,zkDaQ,zkDaO,2,vertical_jitter,arial.ttf,0,4
level_2_vertical_jitter/000029_UpjRJ.png,UpjRJ,UpjRJ,2,vertical_jitter,arial.ttf,1,5
level_2_vertical_jitter/000030_Qy1DT.png,Qy1DT,Qy1DT,2,vertical_jitter,arial.ttf,1,5
level_2_vertical_jitter/000031_MzIew.png,MzIew,MvTew,2,vertical_jitter,arial.ttf,0,3
level_2_vertical_jitter/000032_NMWz6.png,NMWz6,NMwz6,2,vertical_jitter,arial.ttf,0,4
level_2_vertical_jitter/000033_vyPlB.png,vyPlB,vyPLB,2,vertical_jitter,arial.ttf,0,4
level_2_vertical_jitter/000034_RH1gD.png,RH1gD,RH1gD,2,vertical_jitter,arial.ttf,1,5
level_2_vertical_jitter/000035_yRDaF.png,yRDaF,yRDaF,2,vertical_jitter,arial.ttf,1,5
level_2_vertical_jitter/000036_XETv2.png,XETv2,xETv2,2,vertical_jitter,arial.ttf,0,4
level_2_vertical_jitter/000037_mG0NU.png,mG0NU,mGONU,2,vertical_jitter,arial.ttf,0,4
level_2_vertical_jitter/000038_4MRxq.png,4MRxq,4MRxq,2,vertical_jitter,arial.ttf,1,5
level_2_vertical_jitter/000039_CutOc.png,CutOc,cutOc,2,vertical_jitter,arial.ttf,0,4
level_2_vertical_jitter/000040_UjOFB.png,UjOFB,UjOFB,2,vertical_jitter,arial.ttf,1,5
level_2_vertical_jitter/000041_cjMUO.png,cjMUO,cjMUO,2,vertical_jitter,arial.ttf,1,5
level_2_vertical_jitter/000042_8VqUP.png,8VqUP,8VUP,2,vertical_jitter,arial.ttf,0,2
level_2_vertical_jitter/000043_KEnW7.png,KEnW7,KEnw7,2,vertical_jitter,arial.ttf,0,4
level_2_vertical_jitter/000044_raAnb.png,raAnb,raAnb,2,vertical_jitter,arial.ttf,1,5
level_2_vertical_jitter/000045_TuoeN.png,TuoeN,Tu6eN,2,vertical_jitter,arial.ttf,0,4
level_2_vertical_jitter/000046_avvuw.png,avvuw,avvuw,2,vertical_jitter,arial.ttf,1,5
level_2_vertical_jitter/000047_cQ2K9.png,cQ2K9,cQ2K9,2,vertical_jitter,arial.ttf,1,5
level_2_vertical_jitter/000048_WuCRD.png,WuCRD,WucRD,2,vertical_jitter,arial.ttf,0,4
level_2_vertical_jitter/000049_VFpy6.png,VFpy6,vFpy6,2,vertical_jitter,arial.ttf,0,4
level_2_vertical_jitter/000050_XXVzJ.png,XXVzJ,xxVzJ,2,vertical_jitter,arial.ttf,0,3
level_2_vertical_jitter/000051_GIIzo.png,GIIzo,Gtz6,2,vertical_jitter,arial.ttf,0,1
level_2_vertical_jitter/000052_1vWDP.png,1vWDP,1vWDP,2,vertical_jitter,arial.ttf,1,5
level_2_vertical_jitter/000053_iNNGf.png,iNNGf,NGf,2,vertical_jitter,arial.ttf,0,0
level_2_vertical_jitter/000054_VM4YP.png,VM4YP,vM4YP,2,vertical_jitter,arial.ttf,0,4
level_2_vertical_jitter/000055_uise5.png,uise5,use5,2,vertical_jitter,arial.ttf,0,1
level_2_vertical_jitter/000056_PhZM1.png,PhZM1,PhzM1,2,vertical_jitter,arial.ttf,0,4
level_2_vertical_jitter/000057_3yeYA.png,3yeYA,3yeYA,2,vertical_jitter,arial.ttf,1,5
level_2_vertical_jitter/000058_10UXc.png,10UXc,1OUXc,2,vertical_jitter,arial.ttf,0,4
level_2_vertical_jitter/000059_UkxAQ.png,UkxAQ,UkxAO,2,vertical_jitter,arial.ttf,0,4
level_2_vertical_jitter/000060_WpWqv.png,WpWqv,WpWqv,2,vertical_jitter,arial.ttf,1,5
level_2_vertical_jitter/000061_Hsbo4.png,Hsbo4,Hsb64,2,vertical_jitter,arial.ttf,0,4
level_2_vertical_jitter/000062_jVZSi.png,jVZSi,Vzsi,2,vertical_jitter,arial.ttf,0,0
level_2_vertical_jitter/000063_jLaqx.png,jLaqx,Laqx,2,vertical_jitter,arial.ttf,0,0
level_2_vertical_jitter/000064_37FPk.png,37FPk,37FPk,2,vertical_jitter,arial.ttf,1,5
level_2_vertical_jitter/000065_ojrMX.png,ojrMX,6jrMx,2,vertical_jitter,arial.ttf,0,3
level_2_vertical_jitter/000066_QczOg.png,QczOg,OczOg,2,vertical_jitter,arial.ttf,0,4
level_2_vertical_jitter/000067_ppqZV.png,ppqZV,pqZv,2,vertical_jitter,arial.ttf,0,1
level_2_vertical_jitter/000068_fVmU1.png,fVmU1,fvmU1,2,vertical_jitter,arial.ttf,0,4
level_2_vertical_jitter/000069_I4Ydu.png,I4Ydu,4Ydu,2,vertical_jitter,arial.ttf,0,0
level_2_vertical_jitter/000070_MFtKa.png,MFtKa,MFtKa,2,vertical_jitter,arial.ttf,1,5
level_2_vertical_jitter/000071_FOlvG.png,FOlvG,FOLvG,2,vertical_jitter,arial.ttf,0,4
level_2_vertical_jitter/000072_GtOCh.png,GtOCh,GtOCh,2,vertical_jitter,arial.ttf,1,5
level_2_vertical_jitter/000073_Rtg73.png,Rtg73,Rtg73,2,vertical_jitter,arial.ttf,1,5
level_2_vertical_jitter/000074_uXHEg.png,uXHEg,uxHEg,2,vertical_jitter,arial.ttf,0,4
level_2_vertical_jitter/000075_NQku9.png,NQku9,NOku9,2,vertical_jitter,arial.ttf,0,4
level_2_vertical_jitter/000076_vUw1V.png,vUw1V,vUw1V,2,vertical_jitter,arial.ttf,1,5
level_2_vertical_jitter/000077_PZiDX.png,PZiDX,PzrDx,2,vertical_jitter,arial.ttf,0,2
level_2_vertical_jitter/000078_uJJVm.png,uJJVm,uJJVm,2,vertical_jitter,arial.ttf,1,5
level_2_vertical_jitter/000079_8ULE8.png,8ULE8,8ULE8,2,vertical_jitter,arial.ttf,1,5
level_2_vertical_jitter/000080_rIxC7.png,rIxC7,rxC7,2,vertical_jitter,arial.ttf,0,1
level_2_vertical_jitter/000081_KmJfC.png,KmJfC,KmJfC,2,vertical_jitter,arial.ttf,1,5
level_2_vertical_jitter/000082_3YSTV.png,3YSTV,3YsTV,2,vertical_jitter,arial.ttf,0,4
level_2_vertical_jitter/000083_mRTqq.png,mRTqq,mRTqq,2,vertical_jitter,arial.ttf,1,5
level_2_vertical_jitter/000084_6GxbK.png,6GxbK,6GxbK,2,vertical_jitter,arial.ttf,1,5
level_2_vertical_jitter/000085_VeKfJ.png,VeKfJ,VeKfJ,2,vertical_jitter,arial.ttf,1,5
level_2_vertical_jitter/000086_0rDC4.png,0rDC4,OrDC4,2,vertical_jitter,arial.ttf,0,4
level_2_vertical_jitter/000087_zKsaN.png,zKsaN,zKsaN,2,vertical_jitter,arial.ttf,1,5
level_2_vertical_jitter/000088_IDPQm.png,IDPQm,DPOm,2,vertical_jitter,arial.ttf,0,0
level_2_vertical_jitter/000089_M82cX.png,M82cX,M82cx,2,vertical_jitter,arial.ttf,0,4
level_2_vertical_jitter/000090_kBro7.png,kBro7,kBr67,2,vertical_jitter,arial.ttf,0,4
level_2_vertical_jitter/000091_dCCzm.png,dCCzm,dcczm,2,vertical_jitter,arial.ttf,0,3
level_2_vertical_jitter/000092_8FVMw.png,8FVMw,8FVMw,2,vertical_jitter,arial.ttf,1,5
level_2_vertical_jitter/000093_8Dbay.png,8Dbay,8Dbay,2,vertical_jitter,arial.ttf,1,5
level_2_vertical_jitter/000094_PPZy4.png,PPZy4,PPzy4,2,vertical_jitter,arial.ttf,0,4
level_2_vertical_jitter/000095_iHjiS.png,iHjiS,HjtS,2,vertical_jitter,arial.ttf,0,0
level_2_vertical_jitter/000096_ll7H9.png,ll7H9,L7HI9,2,vertical_jitter,arial.ttf,0,1
level_2_vertical_jitter/000097_Ox61q.png,Ox61q,Ox6Tq,2,vertical_jitter,arial.ttf,0,4
level_2_vertical_jitter/000098_yWMUH.png,yWMUH,yWMUH,2,vertical_jitter,arial.ttf,1,5
level_2_vertical_jitter/000099_DA25I.png,DA25I,DA251,2,vertical_jitter,arial.ttf,0,4
level_2_vertical_jitter/000100_x9NQT.png,x9NQT,x9NQT,2,vertical_jitter,arial.ttf,1,5
level_2_vertical_jitter/000101_QfVgT.png,QfVgT,afVgT,2,vertical_jitter,arial.ttf,0,4
level_2_vertical_jitter/000102_QLHHK.png,QLHHK,qLHHK,2,vertical_jitter,arial.ttf,0,4
level_2_vertical_jitter/000103_Ymlaj.png,Ymlaj,YmLaj,2,vertical_jitter,arial.ttf,0,4
level_2_vertical_jitter/000104_CnDNq.png,CnDNq,cnDNq,2,vertical_jitter,arial.ttf,0,4
level_2_vertical_jitter/000105_XJDQg.png,XJDQg,xJDOg,2,vertical_jitter,arial.ttf,0,3
level_2_vertical_jitter/000106_D1hhJ.png,D1hhJ,D1hhJ,2,vertical_jitter,arial.ttf,1,5
level_2_vertical_jitter/000107_084Gm.png,084Gm,O84Gm,2,vertical_jitter,arial.ttf,0,4
level_2_vertical_jitter/000108_HdZIx.png,HdZIx,HdzLx,2,vertical_jitter,arial.ttf,0,3
level_2_vertical_jitter/000109_89NB2.png,89NB2,89NB2,2,vertical_jitter,arial.ttf,1,5
level_2_vertical_jitter/000110_iU8ta.png,iU8ta,U8ta,2,vertical_jitter,arial.ttf,0,0
level_2_vertical_jitter/000111_E0kWZ.png,E0kWZ,EOkWz,2,vertical_jitter,arial.ttf,0,3
level_2_vertical_jitter/000112_98ri5.png,98ri5,98rt5,2,vertical_jitter,arial.ttf,0,4
level_2_vertical_jitter/000113_HtHgX.png,HtHgX,HtHgX,2,vertical_jitter,arial.ttf,1,5
level_2_vertical_jitter/000114_8cy15.png,8cy15,8cy15,2,vertical_jitter,arial.ttf,1,5
level_2_vertical_jitter/000115_UM9M3.png,UM9M3,UM9M3,2,vertical_jitter,arial.ttf,1,5
level_2_vertical_jitter/000116_vAQ1q.png,vAQ1q,vAQ1q,2,vertical_jitter,arial.ttf,1,5
level_2_vertical_jitter/000117_gX0TF.png,gX0TF,gxOTF,2,vertical_jitter,arial.ttf,0,3
level_2_vertical_jitter/000118_h9Wpx.png,h9Wpx,hCWpx,2,vertical_jitter,arial.ttf,0,4
level_2_vertical_jitter/000119_Q6bnK.png,Q6bnK,Q6bnK,2,vertical_jitter,arial.ttf,1,5
level_2_vertical_jitter/000120_w9prC.png,w9prC,w9prc,2,vertical_jitter,arial.ttf,0,4
level_2_vertical_jitter/000121_VzWwX.png,VzWwX,vzWwX,2,vertical_jitter,arial.ttf,0,4
level_2_vertical_jitter/000122_6UfOz.png,6UfOz,6UfOz,2,vertical_jitter,arial.ttf,1,5
level_2_vertical_jitter/000123_ZC5xW.png,ZC5xW,zc5xW,2,vertical_jitter,arial.ttf,0,3
level_2_vertical_jitter/000124_IlzNS.png,IlzNS,tzNIs,2,vertical_jitter,arial.ttf,0,0
level_2_vertical_jitter/000125_i6yg2.png,i6yg2,61yc2,2,vertical_jitter,arial.ttf,0,2
level_2_vertical_jitter/000126_bFo1S.png,bFo1S,bF61s,2,vertical_jitter,arial.ttf,0,3
level_2_vertical_jitter/000127_1CAJJ.png,1CAJJ,1cAJJ,2,vertical_jitter,arial.ttf,0,4
level_2_vertical_jitter/000128_xx577.png,xx577,xx577,2,vertical_jitter,arial.ttf,1,5
level_2_vertical_jitter/000129_g6YGT.png,g6YGT,g6YGT,2,vertical_jitter,arial.ttf,1,5
level_2_vertical_jitter/000130_DNCFL.png,DNCFL,DNcFl,2,vertical_jitter,arial.ttf,0,3
level_2_vertical_jitter/000131_3TjeR.png,3TjeR,3TjeR,2,vertical_jitter,arial.ttf,1,5
level_2_vertical_jitter/000132_QCtIS.png,QCtIS,QctTs,2,vertical_jitter,arial.ttf,0,2
level_2_vertical_jitter/000133_TWwLh.png,TWwLh,TWwLh,2,vertical_jitter,arial.ttf,1,5
level_2_vertical_jitter/000134_P7FUh.png,P7FUh,P7FUh,2,vertical_jitter,arial.ttf,1,5
level_2_vertical_jitter/000135_gtwlT.png,gtwlT,gtwT,2,vertical_jitter,arial.ttf,0,3
level_2_vertical_jitter/000136_vCWgH.png,vCWgH,vcwgH,2,vertical_jitter,arial.ttf,0,3
level_2_vertical_jitter/000137_aauyt.png,aauyt,ayt,2,vertical_jitter,arial.ttf,0,1
level_2_vertical_jitter/000138_g3R6j.png,g3R6j,g3R6j,2,vertical_jitter,arial.ttf,1,5
level_2_vertical_jitter/000139_7I49Y.png,7I49Y,74LY,2,vertical_jitter,arial.ttf,0,1
level_2_vertical_jitter/000140_FmMjN.png,FmMjN,FmMjN,2,vertical_jitter,arial.ttf,1,5
level_2_vertical_jitter/000141_jp90F.png,jp90F,p9OF,2,vertical_jitter,arial.ttf,0,0
level_2_vertical_jitter/000142_6HKKS.png,6HKKS,6HKKs,2,vertical_jitter,arial.ttf,0,4
level_2_vertical_jitter/000143_zByfF.png,zByfF,zByfF,2,vertical_jitter,arial.ttf,1,5
level_2_vertical_jitter/000144_H1cm8.png,H1cm8,H1cm8,2,vertical_jitter,arial.ttf,1,5
level_2_vertical_jitter/000145_mw9Id.png,mw9Id,mw9Td,2,vertical_jitter,arial.ttf,0,4
level_2_vertical_jitter/000146_5oTue.png,5oTue,56Tue,2,vertical_jitter,arial.ttf,0,4
level_2_vertical_jitter/000147_5pQ06.png,5pQ06,5pOO6,2,vertical_jitter,arial.ttf,0,3
level_2_vertical_jitter/000148_NQq47.png,NQq47,NOq47,2,vertical_jitter,arial.ttf,0,4
level_2_vertical_jitter/000149_15m0X.png,15m0X,15mOx,2,vertical_jitter,arial.ttf,0,3
level_2_vertical_jitter/000150_hk5YF.png,hk5YF,hk5YF,2,vertical_jitter,arial.ttf,1,5
level_2_vertical_jitter/000151_2KqgW.png,2KqgW,2KqsW,2,vertical_jitter,arial.ttf,0,4
level_2_vertical_jitter/000152_Eghoc.png,Eghoc,Egh9c,2,vertical_jitter,arial.ttf,0,4
level_2_vertical_jitter/000153_Q7GXm.png,Q7GXm,Q7GXm,2,vertical_jitter,arial.ttf,1,5
level_2_vertical_jitter/000154_m5Pdz.png,m5Pdz,m5Pdz,2,vertical_jitter,arial.ttf,1,5
level_2_vertical_jitter/000155_b3Ce1.png,b3Ce1,b3ce1,2,vertical_jitter,arial.ttf,0,4
level_2_vertical_jitter/000156_ReAHI.png,ReAHI,ReAHt,2,vertical_jitter,arial.ttf,0,4
level_2_vertical_jitter/000157_aKd0y.png,aKd0y,a6dcy,2,vertical_jitter,arial.ttf,0,3
level_2_vertical_jitter/000158_sRNyC.png,sRNyC,sRNyc,2,vertical_jitter,arial.ttf,0,4
level_2_vertical_jitter/000159_4xojs.png,4xojs,4x6js,2,vertical_jitter,arial.ttf,0,4
level_2_vertical_jitter/000160_AT4I2.png,AT4I2,AT4L2,2,vertical_jitter,arial.ttf,0,4
level_2_vertical_jitter/000161_C8yDx.png,C8yDx,C8yDx,2,vertical_jitter,arial.ttf,1,5
level_2_vertical_jitter/000162_83UQY.png,83UQY,83uQY,2,vertical_jitter,arial.ttf,0,4
level_2_vertical_jitter/000163_gIPCt.png,gIPCt,gTPCt,2,vertical_jitter,arial.ttf,0,4
level_2_vertical_jitter/000164_l8CbS.png,l8CbS,8Ccbs,2,vertical_jitter,arial.ttf,0,1
level_2_vertical_jitter/000165_uDp3V.png,uDp3V,up3V,2,vertical_jitter,arial.ttf,0,1
level_2_vertical_jitter/000166_ba633.png,ba633,ba633,2,vertical_jitter,arial.ttf,1,5
level_2_vertical_jitter/000167_N6uL5.png,N6uL5,N6uL5,2,vertical_jitter,arial.ttf,1,5
level_2_vertical_jitter/000168_AhI6N.png,AhI6N,AhT6N,2,vertical_jitter,arial.ttf,0,4
level_2_vertical_jitter/000169_Wci4y.png,Wci4y,Wcf4y,2,vertical_jitter,arial.ttf,0,4
level_2_vertical_jitter/000170_F8QKw.png,F8QKw,F8QKw,2,vertical_jitter,arial.ttf,1,5
level_2_vertical_jitter/000171_7Y9Qm.png,7Y9Qm,7Y9Om,2,vertical_jitter,arial.ttf,0,4
level_2_vertical_jitter/000172_GrH56.png,GrH56,GrH56,2,vertical_jitter,arial.ttf,1,5
level_2_vertical_jitter/000173_vcrVW.png,vcrVW,vcrVW,2,vertical_jitter,arial.ttf,1,5
level_2_vertical_jitter/000174_tym5E.png,tym5E,tym5E,2,vertical_jitter,arial.ttf,1,5
level_2_vertical_jitter/000175_Tvi8w.png,Tvi8w,TvT8w,2,vertical_jitter,arial.ttf,0,4
level_2_vertical_jitter/000176_3G5hb.png,3G5hb,3G5hb,2,vertical_jitter,arial.ttf,1,5
level_2_vertical_jitter/000177_aUaVZ.png,aUaVZ,aUaVz,2,vertical_jitter,arial.ttf,0,4
level_2_vertical_jitter/000178_dTim6.png,dTim6,dTm6,2,vertical_jitter,arial.ttf,0,2
level_2_vertical_jitter/000179_uOHmE.png,uOHmE,uOHmE,2,vertical_jitter,arial.ttf,1,5
level_2_vertical_jitter/000180_flmqj.png,flmqj,fLmj,2,vertical_jitter,arial.ttf,0,2
level_2_vertical_jitter/000181_MAGOs.png,MAGOs,MAGOs,2,vertical_jitter,arial.ttf,1,5
level_2_vertical_jitter/000182_edeFw.png,edeFw,edeFw,2,vertical_jitter,arial.ttf,1,5
level_2_vertical_jitter/000183_KqU1u.png,KqU1u,KqU1u,2,vertical_jitter,arial.ttf,1,5
level_2_vertical_jitter/000184_LkcSw.png,LkcSw,Lkcsw,2,vertical_jitter,arial.ttf,0,4
level_2_vertical_jitter/000185_A8b3i.png,A8b3i,A8b3f,2,vertical_jitter,arial.ttf,0,4
level_2_vertical_jitter/000186_ngbzE.png,ngbzE,ngbzE,2,vertical_jitter,arial.ttf,1,5
level_2_vertical_jitter/000187_omFMU.png,omFMU,9mFMU,2,vertical_jitter,arial.ttf,0,4
level_2_vertical_jitter/000188_TEMsj.png,TEMsj,TEMsj,2,vertical_jitter,arial.ttf,1,5
level_2_vertical_jitter/000189_RNBNh.png,RNBNh,RNBNh,2,vertical_jitter,arial.ttf,1,5
level_2_vertical_jitter/000190_CxApn.png,CxApn,cxApn,2,vertical_jitter,arial.ttf,0,4
level_2_vertical_jitter/000191_9uYOK.png,9uYOK,9uYOK,2,vertical_jitter,arial.ttf,1,5
level_2_vertical_jitter/000192_yWjNu.png,yWjNu,yWiNu,2,vertical_jitter,arial.ttf,0,4
level_2_vertical_jitter/000193_x2XdE.png,x2XdE,x2xdE,2,vertical_jitter,arial.ttf,0,4
level_2_vertical_jitter/000194_FuM4I.png,FuM4I,FuM1t,2,vertical_jitter,arial.ttf,0,3
level_2_vertical_jitter/000195_pYyBS.png,pYyBS,pYyBS,2,vertical_jitter,arial.ttf,1,5
level_2_vertical_jitter/000196_DX6jC.png,DX6jC,Dx6jc,2,vertical_jitter,arial.ttf,0,3
level_2_vertical_jitter/000197_TMDsk.png,TMDsk,TDsvk,2,vertical_jitter,arial.ttf,0,2
level_2_vertical_jitter/000198_1UyJb.png,1UyJb,1UyJb,2,vertical_jitter,arial.ttf,1,5
level_2_vertical_jitter/000199_4GdUT.png,4GdUT,4GdUT,2,vertical_jitter,arial.ttf,1,5
level_2_vertical_jitter/000200_Wxwvf.png,Wxwvf,wrwwf,2,vertical_jitter,arial.ttf,0,2
level_2_vertical_jitter/000201_SjJ0f.png,SjJ0f,srJOf,2,vertical_jitter,arial.ttf,0,2
level_2_vertical_jitter/000202_P1SoE.png,P1SoE,P1s9E,2,vertical_jitter,arial.ttf,0,3
level_2_vertical_jitter/000203_bGWsF.png,bGWsF,bGWsF,2,vertical_jitter,arial.ttf,1,5
level_2_vertical_jitter/000204_LFawS.png,LFawS,Laws,2,vertical_jitter,arial.ttf,0,1
level_2_vertical_jitter/000205_rJxGy.png,rJxGy,JxGy,2,vertical_jitter,arial.ttf,0,0
level_2_vertical_jitter/000206_CbCM9.png,CbCM9,cbcM9,2,vertical_jitter,arial.ttf,0,3
level_2_vertical_jitter/000207_1SRn4.png,1SRn4,1SRn4,2,vertical_jitter,arial.ttf,1,5
level_2_vertical_jitter/000208_an1l3.png,an1l3,an1T3,2,vertical_jitter,arial.ttf,0,4
level_2_vertical_jitter/000209_JMsYQ.png,JMsYQ,JMsYQ,2,vertical_jitter,arial.ttf,1,5
level_2_vertical_jitter/000210_CyUK9.png,CyUK9,cyUK9,2,vertical_jitter,arial.ttf,0,4
level_2_vertical_jitter/000211_APbtX.png,APbtX,APbtx,2,vertical_jitter,arial.ttf,0,4
level_2_vertical_jitter/000212_ahfUp.png,ahfUp,ahfUp,2,vertical_jitter,arial.ttf,1,5
level_2_vertical_jitter/000213_zRybc.png,zRybc,zRybc,2,vertical_jitter,arial.ttf,1,5
level_2_vertical_jitter/000214_UEmZr.png,UEmZr,UEmzr,2,vertical_jitter,arial.ttf,0,4
level_2_vertical_jitter/000215_J8SFY.png,J8SFY,J8sFY,2,vertical_jitter,arial.ttf,0,4
level_2_vertical_jitter/000216_xQ5xU.png,xQ5xU,x65xU,2,vertical_jitter,arial.ttf,0,4
level_2_vertical_jitter/000217_j0RW4.png,j0RW4,jORRW4,2,vertical_jitter,arial.ttf,0,2
level_2_vertical_jitter/000218_7wPDC.png,7wPDC,7wPDc,2,vertical_jitter,arial.ttf,0,4
level_2_vertical_jitter/000219_0Yn0S.png,0Yn0S,OYnOs,2,vertical_jitter,arial.ttf,0,2
level_2_vertical_jitter/000220_q7JQ8.png,q7JQ8,q7JO8,2,vertical_jitter,arial.ttf,0,4
level_2_vertical_jitter/000221_oKwVA.png,oKwVA,9KwVA,2,vertical_jitter,arial.ttf,0,4
level_2_vertical_jitter/000222_S8tpW.png,S8tpW,s8tpW,2,vertical_jitter,arial.ttf,0,4
level_2_vertical_jitter/000223_nl0XR.png,nl0XR,nTrxR,2,vertical_jitter,arial.ttf,0,2
level_2_vertical_jitter/000224_vyxnt.png,vyxnt,vyxnt,2,vertical_jitter,arial.ttf,1,5
level_2_vertical_jitter/000225_bqSE3.png,bqSE3,bqsE3,2,vertical_jitter,arial.ttf,0,4
level_2_vertical_jitter/000226_W5fEq.png,W5fEq,W5fEq,2,vertical_jitter,arial.ttf,1,5
level_2_vertical_jitter/000227_cutJX.png,cutJX,cutJx,2,vertical_jitter,arial.ttf,0,4
level_2_vertical_jitter/000228_eGlDr.png,eGlDr,eGlDr,2,vertical_jitter,arial.ttf,1,5
level_2_vertical_jitter/000229_csMvB.png,csMvB,csMvB,2,vertical_jitter,arial.ttf,1,5
level_2_vertical_jitter/000230_Xyctl.png,Xyctl,xyctT,2,vertical_jitter,arial.ttf,0,3
level_2_vertical_jitter/000231_CFxYS.png,CFxYS,CFxYS,2,vertical_jitter,arial.ttf,1,5
level_2_vertical_jitter/000232_JSBee.png,JSBee,JsBee,2,vertical_jitter,arial.ttf,0,4
level_2_vertical_jitter/000233_fKlQm.png,fKlQm,fKtOm,2,vertical_jitter,arial.ttf,0,3
level_2_vertical_jitter/000234_hJcom.png,hJcom,hJc9m,2,vertical_jitter,arial.ttf,0,4
level_2_vertical_jitter/000235_QrLHa.png,QrLHa,qrLHa,2,vertical_jitter,arial.ttf,0,4
level_2_vertical_jitter/000236_nglyJ.png,nglyJ,ngTyu,2,vertical_jitter,arial.ttf,0,3
level_2_vertical_jitter/000237_pOWA1.png,pOWA1,pOwA1,2,vertical_jitter,arial.ttf,0,4
level_2_vertical_jitter/000238_QU7xz.png,QU7xz,QU7xz,2,vertical_jitter,arial.ttf,1,5
level_2_vertical_jitter/000239_sFXeB.png,sFXeB,sFxeB,2,vertical_jitter,arial.ttf,0,4
level_2_vertical_jitter/000240_DPZ6v.png,DPZ6v,DPz6v,2,vertical_jitter,arial.ttf,0,4
level_2_vertical_jitter/000241_EvfSF.png,EvfSF,EvfSF,2,vertical_jitter,arial.ttf,1,5
level_2_vertical_jitter/000242_ou75u.png,ou75u,6u75u,2,vertical_jitter,arial.ttf,0,4
level_2_vertical_jitter/000243_MBQQm.png,MBQQm,MBQOm,2,vertical_jitter,arial.ttf,0,4
